Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2020/000297;2020/000297;BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÓN;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;150000,00;0,00;150000,00;134652,94;0,00;15347,06;15347,06;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2020/000321;2020/000321;ESCUELA INFANTIL EN EL DISTRITO DE VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;100000,00;0,00;100000,00;0,00;0,00;100000,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2016/000291;2016/000291;EDIFICIO PLAZA DE LEGAZPI, 7. REHABILITACION EDIFICIO PARA SERVICIOS ADMINISTRATIVOS;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;714366,00;0,00;714366,00;0,00;0,00;714366,00;714366,00;0,00;0,00;0,00
;;001;190;93301;63200;2018/005057;2018/005057;PALACIO TORRE ARIAS. SUBSANACIÓN DE PATOLOGÍAS Y CONSOLIDACIÓN FORJADOS Y MUROS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;70861,78;70861,78;0,00;0,00;70861,78;70861,78;66687,47;0,00;66687,47
;;001;190;93301;63200;2018/005062;2018/005062;CENTRO DEPORTIVO ALUCHE. SUBSANACIÓN PATOLOGÍAS DEL PABELLÓN GRANDE;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;84902,95;84902,95;84902,95;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2019/000570;2019/000570;PALACIO DE COMUNICACIONES, PLAZA DE CIBELES. OBRAS REFORMA DE DESPACHOS;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;76632,49;76632,49;0,00;0,00;76632,49;76632,49;12501,82;0,00;12501,82
;;001;190;93301;63200;2019/003796;2019/003796;CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. SUBSANACIÓN PATOLOGÍA PABELLÓN CUBIERTO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;67548,20;67548,20;67548,20;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2019/003800;2019/003800;CENTRO DEPORTIVO HORTALEZA. REFORMA PISCINA DE VERANO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;143884,26;143884,26;0,00;0,00;143884,26;143884,26;130228,06;0,00;130228,06
;;001;190;93301;63200;2019/003801;2019/003801;CENTRO DEPORTIVO SAN BLAS. REFORMA PABELLÓN DE GIMNASIA Y EDIFICIO DE OFICINAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1056450,97;1056450,97;0,00;0,00;1056450,97;1056450,97;787331,61;0,00;493521,83
;;001;190;93301;63200;2019/003802;2019/003802;CABALLERIZAS Y CASA DE JARDINEROS FINCA TORRE ARIAS. SUBSANACIÓN DE PATOLOGÍAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;360417,95;360417,95;0,00;0,00;360417,95;360417,95;252604,44;0,00;252604,44
;;001;190;93301;63200;2019/003803;2019/003803;PALACIO DE LA FINCA TORRE ARIAS. SUBSANACIÓN DE PATOLOGÍAS EN CARPINTERÍAS EXTERIORES Y TORRE;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;600000,00;600000,00;0,00;0,00;600000,00;600000,00;162924,82;0,00;162924,82
;;001;190;93301;63200;2019/003938;2019/003938;CENTRO DEPORTIVO ALUCHE. SUBSANACIÓN PATOLOGÍAS GALERÍA PISCINA CUBIERTA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;256220,25;256220,25;0,00;0,00;256220,25;256220,25;256218,45;0,00;256218,45
;;001;190;93301;63200;2019/003940;2019/003940;CENTRO DEPORTIVO ALUCHE. SUBSANACIÓN PATOLOGÍAS VESTUARIOS DE TENIS;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;40598,20;40598,20;40598,20;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2020/000158;2020/000158;OBRAS DE CONSERVACION Y MANTENIMIENTO EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;4259000,00;-2830523,53;1428476,47;1428476,47;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2020/000159;2020/000159;OBRAS DE SUBSANACIÓN DE PATOLOGÍAS EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;2400000,00;-2088999,33;311000,67;311000,67;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2020/000265;2020/000265;CENTRO CULTURAL BUENAVISTA. OBRAS DE REFORMA Y AMPLIACIÓN;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;6812,97;6812,97;6812,97;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2020/000267;2020/000267;CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS LOCALES ANEJO PISCINA INVIERNO;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;66919,67;66919,67;66919,67;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2020/000276;2020/000276;EDIFICIO C/ FRANCOS RODRIGUEZ, 77.CONSOLIDACION ESTRUCTURAL Y ADAPTACION A NORMATIVA;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;1850000,00;0,00;1850000,00;350000,00;0,00;1500000,00;1500000,00;452883,84;0,00;246144,30
;;001;190;93301;63200;2020/000365;2020/000365;CENTRO INSPECCIÓN RECOGIDA DE RESIDUOS C/GENERAL DIAZ PORLIER, 33. DESAMIANTADO;204;SALAMANCA;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;0,00;42088,37;42088,37;0,00;0,00;42088,37;42088,37;42088,37;0,00;42088,37
;;001;190;93301;63200;2020/000764;2020/000764;CENTRO DE VISITANTES DE VALDEMINGÓMEZ. REFORMA DE VESTUARIOS;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;0,00;72820,00;72820,00;0,19;0,00;72819,81;72819,81;72819,81;0,00;72819,81
;;001;190;93301;63200;2020/000788;2020/000788;CENTRO CULTURAL LOPE DE VEGA. ADECUACIÓN ESCALERA;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;99017,00;99017,00;0,00;0,00;99017,00;99017,00;0,00;0,00;0,00
;;001;190;93301;63200;2020/000812;2020/000812;ESCUELA INFANTIL EROS. OBRAS DE MEJORA CLIMATIZACIÓN Y SANEAMIENTO;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;16544,52;16544,52;16544,52;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000084;2021/000084;ESTUDIOS Y TRABAJOS TÉCNICOS. REFORMA DE EDIFICIOS;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;100000,00;-23026,04;76973,96;76973,96;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000391;2021/000391;TEATRO VALLE INCLÁN. SUSTITUCIÓN DE LAMINAS SOLARES;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;100000,00;-23944,49;76055,51;2254,16;0,00;73801,35;73801,35;0,00;0,00;0,00
;;001;190;93301;63200;2021/000392;2021/000392;EDIFICIO C/ RAIMUNDO FERNANDEZ VILLAVERDE, 32. REFORMA;207;CHAMBERI;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;450000,00;0,00;450000,00;450000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000393;2021/000393;PABELLÓN DE LOS JARDINES DE CECILIO RODRIGUEZ. OBRAS DE REFORMA;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;400000,00;0,00;400000,00;400000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000394;2021/000394;EDIFICIO C/ MONTE ESQUINZA, 41. OBRAS DE REFORMA;207;CHAMBERI;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;85000,00;0,00;85000,00;85000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000395;2021/000395;BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. REFORMA IMPERMEABILIZACIÓN;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;300000,00;0,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000396;2021/000396;BASE SELUR (SERVICIO LIMPIEZA URGENTE) EN AV. DAROCA. REFORMA INSTALACIÓN ELÉCTRICA;215;CIUDAD LINEAL;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;180000,00;-180000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000397;2021/000397;COLEGIO PÚBLICO NUESTRA SEÑORA DE LA PALOMA, CERCEDILLA. OBRAS DE REFORMA;999;NO DISTRITALIZABLE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;600000,00;235740,43;835740,43;0,06;0,00;835740,37;835740,37;0,00;0,00;0,00
;;001;190;93301;63200;2021/000400;2021/000400;EDIFICIO PLAZA DE LA ViLLA, 4. OBRAS DE REFORMA;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;53000,00;0,00;53000,00;53000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000401;2021/000401;EDIFICIO C/ ALCALÁ, 45. ADAPTACIÓN APERTURA VENTANAS POR MEDIDAS HIGIÉNICAS-SANITARIAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;63000,00;-63000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000403;2021/000403;EDIFICIO SEDE UNED, C/ TRIBULETE, 14. SUBSANACION PATOLOGIAS FACHADA E INSTALACION GRUPO ELECTROGENO;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;100000,00;30000,00;130000,00;130000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000404;2021/000404;ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;3498658,00;-1498658,00;2000000,00;0,00;0,00;2000000,00;2000000,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000405;2021/000405;COLEGIO PUBLICO JOAN MIRÓ. AVDA. DE LOS POBLADOS, 183. SUBSANACIÓN DE PATOLOGIAS;212;USERA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;350000,00;0,00;350000,00;350000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000471;2021/000471;CENTRO DEPORTIVO TRIÁNGULO DE ORO. ADECUACIÓN ENVOLVENTE, PABELLÓN Y SALAS ANEXAS;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;2000000,00;2000000,00;2000000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000472;2021/000472;EDIFICIO CALLE BARCO 20-22. OBRAS DE REFORMA;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;486475,88;486475,88;0,00;0,00;486475,88;486475,88;0,00;0,00;0,00
;;001;190;93301;63200;2021/000501;2021/000501;EDIFICIO C/ CEA BERMÚDEZ, 2. ADAPTACIÓN PARA ESCUELA INFANTIL;207;CHAMBERI;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/000525;2021/000525;PALACIO DE CIBELES. ADECUACIÓN ESPACIOS PLANTA 2ª;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;74837,29;74837,29;0,00;0,00;74837,29;74837,29;0,00;0,00;0,00
;;001;190;93301;63200;2021/000541;2021/000541;EDIFICIO CALLA ALCALÁ, 45. OBRAS REFORMA DE DESPACHOS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;35700,71;35700,71;0,00;0,00;35700,71;35700,71;0,00;0,00;0,00
;;001;190;93301;63200;2021/001057;2021/001057;PUNTO LIMPIO CARABANCHEL, C/ CIDRO, 5. OBRAS DE REFORMA;211;CARABANCHEL;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;11231,39;11231,39;0,00;0,00;11231,39;11231,39;0,00;0,00;0,00
;;001;190;93301;63200;2021/001058;2021/001058;CASA DE BAÑOS GLORIETA DE EMBAJADORES. OBRAS DE REFORMA EN CHIMENEA;201;CENTRO;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0,00;36500,00;36500,00;104,37;0,00;36395,63;36395,63;0,00;0,00;0,00
;;001;190;93301;63200;2021/001137;2021/001137;CENTRO DEPORTIVO MARGOT MOLES. REPARACIÓN DE FACHADA PISCINA CLIMATIZADA;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;49986,82;49986,82;0,00;0,00;49986,82;49986,82;0,00;0,00;0,00
;;001;190;93301;63200;2021/001164;2021/001164;BIBLIOTECA LA CHATA. OBRAS DE SUBANACIÓN DE PATOLOGÍAS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;132676,12;132676,12;2517,29;0,00;130158,83;130158,83;0,00;0,00;0,00
;;001;190;93301;63200;2021/001197;2021/001197;CENTRO DEPORTIVO FRANCISCO FERNANDEZ OCHOA.SUBSANACIÓN PATOLOGÍAS COLECTOR IMPULSIONES PISCINAS;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;124956,06;124956,06;124956,06;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/001198;2021/001198;NAVE TALLER Y EDIFICIOS ANEJOS SAMUR EN AVDA. DE VALLADOLID, 6. REFORMA;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;2000000,00;2000000,00;2000000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/001201;2021/001201;EDIFICIO C/ MAYOR, 71. OBRAS IMPERMEABILIZACIÓN CUBIERTAS PLANAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;28236,45;28236,45;28236,45;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/001204;2021/001204;CENTRO DEPORTIVO MORATALAZ. ADECUACIÓN PISCINA DE ADULTOS Y CHAPOTEO;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;16213,07;16213,07;0,00;0,00;16213,07;16213,07;0,00;0,00;0,00
;;001;190;93301;63200;2021/001244;2021/001244;EDIFICIO C/ SACRAMENTO, 3 Y 5. SUSTITUCIÓN CALDERAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;144000,00;144000,00;144000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;190;93301;63200;2021/001251;2021/001251;CENTRO DEPORTIVO LUIS ARAGONÉS. REFORMA CUBIERTA PABELLÓN DE VERANO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;48324,29;48324,29;48324,29;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;190;93301;63200;2018/001332;2018/001332;EDIFICIO AGENCIA PARA EL EMPLEO, Pº PONTONES, 10. OBRAS DE REFORMA;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0,00;247662,15;247662,15;247662,15;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;190;93301;63200;2020/000798;2020/000798;CENTRO FORMACIÓN OCUPACIONAL C/ÁNCORA, 41.ACONDICIONAMIENTO INTERIOR Y OBRAS DE DESAMIANTADO;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0,00;574366,22;574366,22;552619,99;0,00;21746,23;21746,23;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;190;93301;63200;2020/000265;2020/000265;CENTRO CULTURAL BUENAVISTA. OBRAS DE REFORMA Y AMPLIACIÓN;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;1500000,00;1500000,00;1500000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;190;93301;63200;2021/000442;2021/000442;EDIFICIO C/ DOCTOR ESQUERDO, 138. OBRAS DE REFORMA;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;1500000,00;1500000,00;1500000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;190;93301;63200;2021/000443;2021/000443;BIBLIOTECA JOSÉ SARAMAGO EN AVDA. MONFORTE DE LEMOS, 38. OBRAS DE REFORMA;208;FUENCARRAL-EL PARDO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;1000000,00;1000000,00;1000000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;63200;2021/000338;2021/000338;EDIFICIO A1 C/ARCOS JALÓN, 34. REHABILITACIÓN PARA CENTRO TECNOLOGÍAS INNOVACIÓN Y COMUNICACIÓN;220;SAN BLAS-CANILLEJAS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;2000000,00;0,00;2000000,00;1395481,68;0,00;604518,32;604518,32;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;63200;2021/000370;2021/000370;CASA DEL RELOJ QUINTA DE LOS MOLINOS. ADECUACIÓN OBSERVATORIO PATRIMONIO CULTURAL;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;1250000,00;1250000,00;1250000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;63200;2021/000371;2021/000371;TEATRO ALMENDRALES. REFORMA Y ADAPTACIÓN PARA CENTRO CULTURAL;212;USERA;10;CULTURA;03;CENTROS CULTURALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;300000,00;0,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;61904;2018/006626;2018/006626;PLAZAS DE NELSON MANDELA Y LA CORRALA. REMODELACIÓN Y ARBOLADO (ID17: 4387);201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;85905,47;85905,47;85905,47;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;61910;2021/001106;2021/001106;ENTORNO DE LA CALLE SANTA ISABEL. RENOVACIÓN DE ACERAS Y CALZADAS;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;500000,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;17102;61921;2021/000182;2021/000182;ZONAS AJARDINADAS DEL DISTRITO CENTRO. OBRAS DE REMODELACIÓN;201;CENTRO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;150000,00;89283,72;239283,72;239283,72;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17102;61921;2021/001107;2021/001107;ZONAS AJARDINADAS DE LA PLAZA DE LA PAJA. REMODELACIÓN;201;CENTRO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0,00;500000,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17103;60913;2021/001108;2021/001108;ZONAS INFANTILES EN LA PLAZA DE SANTA BÁRBARA. INSTALACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;95000,00;95000,00;95000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17103;61913;2021/001109;2021/001109;ÁREA CANINA JARDINES ARQUITECTO RIBERA. RENOVACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17103;61913;2021/001110;2021/001110;KIOSCOS DE FLORES DE LA PLAZA TIRSO DE MOLINA. RENOVACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;88000,00;88000,00;88000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17103;61913;2021/001111;2021/001111;ZONAS INFANTILES EN PLAZA DE SANTA ANA. RENOVACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;90000,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23103;63599;2021/000185;2021/000185;CENTROS DE MAYORES Y OTROS DE  ATENCIÓN SOCIAL DISTRITO CENTRO. OTRO MOBILIARIO Y ESNSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;15000,00;0,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23199;62599;2021/000532;2021/000532;ESPACIO ENCUENTRO FEMINISTA DISTRITO CENTRO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;122,29;122,29;0,00;0,00;122,29;122,29;122,29;0,00;122,29
;;001;201;23199;62599;2021/000533;2021/000533;CENTROS SERVICIOS SOCIALES DISTRITO CENTRO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;366,89;366,89;0,00;0,00;366,89;366,89;366,87;0,00;366,87
;;001;201;23199;62599;2021/000534;2021/000534;CENTROS DÍA Y APARTAMENTOS PARA MAYORES DISTRITO CENTRO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;366,89;366,89;0,00;0,00;366,89;366,89;366,87;0,00;366,87
;;001;201;23199;62599;2021/000535;2021/000535;CENTROS ATENCIÓN A LA INFANCIA DISTRITO CENTRO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;244,58;244,58;0,00;0,00;244,58;244,58;244,58;0,00;244,58
;;001;201;32301;62599;2021/000187;2021/000187;ESCUELA INFANTIL C/RODAS, DISTRITO CENTRO. OTRO MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;62599;2021/000536;2021/000536;ESCUELAS INFANTILES DISTRITO CENTRO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;733,78;733,78;0,00;0,00;733,78;733,78;733,74;0,00;733,74
