Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;;
;;001;211;17102;61921;2024/000287;2024/000287;ZONAS VERDES PARQUE SUR. REHABILITACIÓN;211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;215000,00;-60000,00;155000,00;155000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;211;17102;61921;2024/001289;2024/001289;ZONA VERDE PZA. FERNÁNDEZ LADREDA, ENTRE VÍA LUSITANA Y AV.OPORTO. ACONDICIONAMIENTO;211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;211;17102;61921;2024/000066;2024/000066;ZONAS VERDES C/TOBOSO, NERINE E IRIS BARRIO SAN ISIDRO, CARABANCHEL. REHABILITACIÓN;211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;185298,00;0,00;185298,00;185298,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;211;17102;61921;2024/000068;2024/000068;ZONAS VERDES ENTORNO CALLES BESOLLA Y OTRAS BARRIO PAN BENDITO, CARABANCHEL. MEJORA;211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;203527,00;6805,00;210332,00;210332,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;211;17102;61921;2024/000077;2024/000077;ZONAS VERDES BARRIO DE COMILLAS, DISTRITO CARABANCHEL. REHABILITACIÓN Y MEJORA;211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;185298,00;0,00;185298,00;108609,60;0,00;76688,40;76688,40;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;211;17102;61921;2024/004000;2024/004000;ZONAS VERDES EN EL PAU DE CARABANCHEL. OBRAS DE REMODELACIÓN Y MEJORA (ID 21: 18021);211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;500000,00;0,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;211;17102;61921;2024/004006;2024/004006;ZONAS VERDES EN LA AV.DE OPORTO. OBRAS DE REMODELACIÓN (ID 21: 17048);211;CARABANCHEL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;500000,00;0,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;211;23103;62599;2024/000131;2024/000131;EQUIPAMIENTO CENTROS DE MAYORES DEL DISTRITO DE CARABANCHEL;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;6000,00;0,00;6000,00;6000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;211;23103;62599;2024/000133;2024/000133;CENTROS DE MAYORES DEL DISTRITO DE CARABANCHEL. CORTINAS Y ESTORES;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;13000,00;-4933,75;8066,25;8066,25;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;211;23103;62599;2024/000133;2024/010133;CENTRO DE MAYORES FRANCISCO DE GOYA. ESTORES Y CORTINAS;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;4933,75;4933,75;0,00;0,00;4933,75;4933,75;0,00;0,00;0,00;;
;;001;211;32301;63200;2024/000417;2024/000417;OBRAS DE CONSERVACIÓN Y REFORMA DE CENTROS DOCENTES DEL DISTRITO DE CARABANCHEL;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;150000,00;0,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;211;32301;63200;2024/009022;2024/009022;COLEGIO PÚBLICO COLOMBIA. OBRAS DE REHABILITACIÓN DE FACHADA;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;500000,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;211;32301;63200;2024/009024;2024/009024;COLEGIO PÚBLICO PERÚ. OBRAS DE IMPERMEABILIZACIÓN DE MUROS Y CUBIERTA;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;500000,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;211;32301;63200;2024/009025;2024/009025;COLEGIO PÚBLICO LOPE DE VEGA. OBRAS DE REHABILITACIÓN DEL MURO DE CERRAMIENTO;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;300000,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;211;33401;62599;2024/000221;2024/000221;CENTROS CULTURALES DEL DISTRITO DE CARABANCHEL. ESTORES Y CORTINAS;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;35000,00;-11679,55;23320,45;23320,45;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;211;33401;62599;2024/000221;2024/010221;CENTRO CULTURAL FERNANDO LÁZARO CARRETER. ESTORES Y CORTINAS;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2776,13;2776,13;0,00;0,00;2776,13;2776,13;0,00;0,00;0,00;;
;;001;211;33401;62599;2024/000221;2024/020221;CENTRO SOCIOCULTURAL GARCÍA LORCA. ESTORES Y CORTINAS;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;4315,23;4315,23;0,00;0,00;4315,23;4315,23;0,00;0,00;0,00;;
;;001;211;33401;62599;2024/000221;2024/030221;CENTRO SOCIOCULTURAL BLASCO IBÁÑEZ. ESTORES Y CORTINAS;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;420,50;420,50;0,00;0,00;420,50;420,50;0,00;0,00;0,00;;
;;001;213;34201;63200;2023/001266;2023/001266;CENTRO DEPORTIVO VALLECAS. ACONDICIONAMIENTO PISCINA, VESTUARIOS Y OTRAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;389903,00;33605,00;423508,00;1,31;0,00;423506,69;423109,45;355539,87;0,00;232590,96;;
;;001;213;34201;63200;2024/000372;2024/000372;REFORMA Y REPOSICIÓN EN INSTALACIONES DEPORTIVAS DEL DISTRITO DE PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;164000,00;-163409,05;590,95;590,95;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;34201;63200;2024/000372;2024/010372;DEPORTIVO BÁSICO PALOMERAS BAJAS. REPOSICIÓN Y MEJORA DE LA ILUMINACIÓN DEL CAMPO DE FÚTBOL;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;58302,19;58302,19;0,00;0,00;58302,19;58302,19;0,00;0,00;0,00;;
;;001;213;34201;63200;2024/000372;2024/020372;CENTRO DEPORTIVO VALLECAS. ACONDICIONAMIENTO DE EDIFICIOS, PLAYAS Y DEPURADORA PISCINA OLÍMPICA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;698709,86;698709,86;0,00;0,00;698709,86;698709,86;0,00;0,00;0,00;;
;;001;213;34201;63200;2024/000372;2024/030372;CENTRO DEPORTIVO ENTREVÍAS. OBRAS DE INSTALACIÓN DE VALLA CINEGÉTICA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;49328,70;49328,70;0,00;0,00;49328,70;49328,70;0,00;0,00;0,00;;
;;001;213;34201;63200;2024/000372;2024/040372;CENTRO DEPORTIVO MUNICIPAL WILFRED AGBONAVBARE. OBRAS DE INSTALACIÓN DE VALLA CINEGÉTICA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;22412,26;22412,26;0,00;0,00;22412,26;22412,26;0,00;0,00;0,00;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;213;34201;63300;2023/000264;2023/020264;EQUIPAMIENTO CENTRO DEPORTIVO ENTREVÍAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;6473,50;6473,50;0,00;0,00;6473,50;6473,50;0,00;0,00;0,00;;
;;001;213;34201;63500;2022/000368;2022/000368;EQUIPAMIENTO CENTROS DEPORTIVOS DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;22447,65;22447,65;22447,65;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;34201;63500;2022/000368;2022/010368;EQUIPAMIENTO CENTRO DEPORTIVO ÁNGEL NIETO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;8306,12;8306,12;0,00;0,00;8306,12;8306,12;5676,79;0,00;5676,79;;
;;001;213;34201;63500;2022/000368;2022/020368;EQUIPAMIENTO CENTRO DEPORTIVO VALLECAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1038,90;1038,90;0,00;0,00;1038,90;1038,90;1038,90;0,00;1038,90;;
;;001;213;34201;63500;2022/000368;2022/030368;EQUIPAMIENTO CENTRO DEPORTIVO PALOMERAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;3133,40;3133,40;0,00;0,00;3133,40;3133,40;3133,40;0,00;3133,40;;
;;001;213;34201;63500;2022/000368;2022/040368;EQUIPAMIENTO CENTRO DEPORTIVO ENTREVÍAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1252,46;1252,46;0,00;0,00;1252,46;1252,46;1252,46;0,00;1252,46;;
;;001;213;34201;63500;2022/000368;2022/050368;EQUIPAMIENTO CENTRO DEPORTIVO WILFRED AGBONAVBARE;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;545,74;545,74;0,00;0,00;545,74;545,74;545,74;0,00;545,74;;
;;001;213;34201;63500;2024/000169;2024/000169;CENTROS DEPORTIVOS MUNICIPALES DISTRITO PUENTE DE VALLECAS. MOBILIARIO Y ENSERES;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;2106,00;2106,00;2106,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;34201;63599;2024/000169;2024/000169;CENTROS DEPORTIVOS MUNICIPALES DISTRITO PUENTE DE VALLECAS. MOBILIARIO Y ENSERES;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;78000,00;-10182,00;67818,00;67818,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;34201;63600;2024/000445;2024/000445;CENTROS DEPORTIVOS DEL DISTRITO DE PUENTE DE VALLECAS. TRANSCEPTORES PARA COMUNICACIÓN INTERNA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;879,84;879,84;879,84;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;34201;63600;2024/000445;2024/010445;CENTRO DEPORTIVO ANGEL NIETO. TRANSCEPTORES PARA COMUNICACIÓN INTERNA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5875,16;5875,16;0,00;0,00;5875,16;5875,16;0,00;0,00;0,00;;
;;001;213;92001;62301;2023/000269;2023/000269;EQUIPAMIENTO Y MOBILIARIO NUEVA SEDE DEL DISTRITO PUENTE DE VALLECAS, AV.BUENOS AIRES, 17;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;15000,00;0,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;92001;62500;2023/000269;2023/000269;EQUIPAMIENTO Y MOBILIARIO NUEVA SEDE DEL DISTRITO PUENTE DE VALLECAS, AV.BUENOS AIRES, 17;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;263000,00;0,00;263000,00;119926,60;0,00;143073,40;62276,48;0,00;0,00;0,00;;
;;001;213;92001;62599;2023/000269;2023/000269;EQUIPAMIENTO Y MOBILIARIO NUEVA SEDE DEL DISTRITO PUENTE DE VALLECAS, AV.BUENOS AIRES, 17;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;15000,00;-866,36;14133,64;14002,28;0,00;131,36;131,36;0,00;0,00;0,00;;
;;001;213;92001;62599;2024/001110;2024/001110;SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE PUENTE DE VALLECAS. RELOJ CRONÓMETRO;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;866,36;866,36;0,00;0,00;866,36;866,36;866,36;0,00;866,36;;
;;001;213;92001;62600;2023/000269;2023/000269;EQUIPAMIENTO Y MOBILIARIO NUEVA SEDE DEL DISTRITO PUENTE DE VALLECAS, AV.BUENOS AIRES, 17;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;7000,00;0,00;7000,00;7000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;93302;63200;2022/001515;2022/001515;CENTRO SOCIOCULTURAL TALLERES DE CREATIVIDAD. OBRAS DE REPARACIÓN DE DAÑOS;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;184,04;184,04;0,00;0,00;184,04;184,04;184,04;0,00;184,04;;
;;001;213;93302;63200;2023/001284;2023/001284;CENTRO DE MAYORES ENTREVÍAS. OBRAS ADECUACIÓN ESPACIOS PARA PELUQUERÍA;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;334,92;334,92;0,00;0,00;334,92;334,92;334,92;0,00;334,92;;
;;001;213;93302;63200;2023/001394;2023/001394;LOCAL C/ JOSÉ SERRANO, 19. OBRAS ADECUACIÓN OFICINA GESTIÓN PRESTACIONES SERVICIOS SOCIALES;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;438,42;438,42;0,00;0,00;438,42;438,42;438,42;0,00;438,42;;
;;001;213;93302;63200;2024/000173;2024/000173;OBRAS DE REFORMA Y CONSERVACIÓN DE EDIFICIOS DEL DISTRITO DE PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;324400,00;-320754,49;3645,51;3645,51;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;213;93302;63200;2024/000173;2024/010173;CENTRO JUVENIL RÍO ESMERALDA. ACONDICIONAMIENTO DE CARPINTERÍA EXTERIOR, CERRAMIENTOS Y OTRAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;144297,47;144297,47;0,00;0,00;144297,47;144297,47;41116,56;0,00;0,00;;
;;001;213;93302;63200;2024/000173;2024/020173;BIBLIOTECA MUNICIPAL VALLECAS. OBRAS DE TRATAMIENTO HUMEDADES, ACONDICIONAMIENTO ESPACIOS Y OTRAS;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;42270,03;42270,03;0,00;0,00;42270,03;42270,03;0,00;0,00;0,00;;
;;001;213;93302;63200;2024/000173;2024/030173;CENTRO DE MAYORES PABLO NERUDA. OBRAS DE ACCESIBILIDAD, ADECUACIÓN DE ESPACIOS Y OTRAS;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;133947,14;133947,14;0,00;0,00;133947,14;133947,14;0,00;0,00;0,00;;
;;001;213;93302;63200;2024/000173;2024/040173;EDIFICIO SEDE DISTRITO DE PUENTE DE VALLECAS. OBRAS E INSTALACIONES PARA IMPLANTACIÓN DE SEÑALÉTICA;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;47145,47;47145,47;0,00;0,00;47145,47;47145,47;0,00;0,00;0,00;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;213;93302;63200;2018/005647;2018/005647;CENTRO CULTURAL LOPE DE VEGA. ADECUACIÓN ESPACIOS PARA CULTIVOS URBANOS Y CENTRO DE TALLERES;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;3040,20;3040,20;3040,20;0,00;0,00;0,00;0,00;0,00;0,00;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;213;93302;63200;2022/001515;2022/001515;CENTRO SOCIOCULTURAL TALLERES DE CREATIVIDAD. OBRAS DE REPARACIÓN DE DAÑOS;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;184,04;184,04;184,04;0,00;0,00;0,00;0,00;0,00;0,00;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;213;93302;63200;2023/001284;2023/001284;CENTRO DE MAYORES ENTREVÍAS. OBRAS ADECUACIÓN ESPACIOS PARA PELUQUERÍA;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;10313,64;10313,64;0,00;0,00;10313,64;10313,64;10313,64;0,00;10313,64;;
;;001;214;93302;63200;2024/000282;2024/000282;OBRAS DE REFORMA Y CONSERVACIÓN DE EDIFICIOS DEL DISTRITO DE MORATALAZ;214;MORATALAZ;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;40000,00;-16903,15;23096,85;23096,85;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;214;93302;63200;2024/001257;2024/001257;QUIOSCO PARQUE Z MORATALAZ. OBRAS DE ACOMETIDA DE AGUA POTABLE;214;MORATALAZ;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;15248,64;15248,64;0,00;0,00;15248,64;15248,64;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;214;93302;63200;2024/009045;2024/009045;BIBLIOTECA MIGUEL DELIBES. OBRAS DE ADECUACIÓN SISTEMA DE CLIMATIZACIÓN Y OTRAS DE MEJORA;214;MORATALAZ;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;214;93302;63200;2024/009046;2024/009046;CENTRO DE MAYORES MORATALAZ. OBRAS DE ADECUACIÓN SISTEMA DE CLIMATIZACIÓN Y OTRAS DE MEJORA;214;MORATALAZ;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;170000,00;170000,00;170000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;215;15322;61910;2023/001122;2023/001122;VÍAS PÚBLICAS DEL DISTRITO DE CIUDAD LINEAL. OBRAS DE ACONDICIONAMIENTO Y ACCESIBILIDAD;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;120000,00;0,00;120000,00;80539,50;0,00;39460,50;39460,50;0,00;0,00;0,00;;
;;001;215;23103;62300;2023/000309;2023/000309;EQUIPAMIENTO CENTRO DE MAYORES CANAL DE PANAMÁ;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;17261,84;17261,84;786,02;2221,56;14254,26;14254,26;0,00;0,00;0,00;;
;;001;215;23103;62599;2024/000155;2024/000155;EQUIPAMIENTO CENTROS DE MAYORES DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;5000,00;-2245,74;2754,26;2535,00;219,26;0,00;0,00;0,00;0,00;0,00;;
;;001;215;23103;62599;2024/000155;2024/010155;EQUIPAMIENTO CENTRO DE MAYORES CANAL DE PANAMÁ;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;14055,20;14055,20;0,00;0,00;14055,20;14055,20;8748,25;0,00;0,00;;
;;001;215;23103;62599;2024/000155;2024/020155;EQUIPAMIENTO CENTRO DE MAYORES MANUEL ALEXANDRE;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;821,89;821,89;0,00;0,00;821,89;821,89;0,00;0,00;0,00;;
;;001;215;23103;62599;2024/000155;2024/030155;EQUIPAMIENTO CENTRO DE MAYORES ISLAS FILIPINAS;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;493,14;493,14;0,00;0,00;493,14;493,14;0,00;0,00;0,00;;
;;001;215;23103;62599;2024/000155;2024/040155;EQUIPAMIENTO CENTRO DE MAYORES SAN JUAN BAUTISTA;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;657,51;657,51;0,00;0,00;657,51;657,51;0,00;0,00;0,00;;
;;001;215;23103;62600;2023/000309;2023/000309;EQUIPAMIENTO CENTRO DE MAYORES CANAL DE PANAMÁ;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;20153,76;20153,76;0,00;3023,06;17130,70;17130,70;0,00;0,00;0,00;;
;;001;215;32301;63200;2024/000254;2024/000254;COLEGIO PÚBLICO NUESTRA SEÑORA DE LA CONCEPCIÓN. OBRAS ELIMINACIÓN AMIANTO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;100000,00;0,00;100000,00;40,43;0,00;99959,57;99959,57;0,00;0,00;0,00;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;215;32301;63200;2023/000207;2023/010207;COLEGIO PÚBLICO SAN JUAN BAUTISTA. ADECUACIÓN INSTALACIÓN CALEFACCIÓN, FONTANERÍA Y SOLADO CAUCHO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;982,94;982,94;0,00;0,00;982,94;982,94;982,94;0,00;982,94;;
4;SC Y CE FINANC. CON RTG;001;215;32301;63200;2024/009002;2024/009002;CENTROS DOCENTES DISTRITO CIUDAD LINEAL. OBRAS DE REPARACIÓN Y MEJORA;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;1293747,79;1293747,79;1293747,79;0,00;0,00;0,00;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;215;32301;63200;2024/009002;2024/049002;COLEGIO PÚBLICO JOAQUIN TURINA. OBRAS DE SANEAMIENTO DE PAVIMENTOS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;86373,42;86373,42;0,00;0,00;86373,42;86373,42;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;215;32301;63200;2024/009002;2024/069002;COLEGIO PÚBLICO MÉJICO. REPARACIÓN PARAMENTOS, PAVIMENTOS Y OTRAS MEJORAS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;99990,45;99990,45;0,00;0,00;99990,45;99990,45;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;215;32301;63200;2024/009002;2024/109002;ESCUELA INFANTIL TARABILLA. REPARACIÓN HUMEDADES EN CUBIERTA Y OBRAS ACCESORIAS;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;29962,80;29962,80;0,00;0,00;29962,80;29962,80;0,00;0,00;0,00;;
4;SC Y CE FINANC. CON RTG;001;215;32301;63200;2024/009002;2024/129002;ESCUELA INFANTIL LAS AZALEAS. INSTALACIÓN DE PÓRTICOS CON TOLDO EN PATIOS;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;79925,54;79925,54;0,00;0,00;79925,54;79925,54;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;215;32301;63200;2024/000256;2024/000256;COLEGIO PÚBLICO SAN JUAN BOSCO, BARRIO DE VENTAS. OBRAS MEJORA ACCESIBILIDAD;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;87830,00;0,00;87830,00;28,34;0,00;87801,66;87801,66;0,00;0,00;0,00;;
