CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado
001209;23103;03;05;HOMBRES USUARIOS PROGRAMA 'RESPIRO FAMILIAR' FINES DE SEMANA;NÚMERO;3
001209;23103;03;06;USUARIOS DEL PROGRAMA 'RESPIRO FAMILIAR' FINES DE SEMANA;NÚMERO;10
001209;23103;03;07;PARTICIPANTES DE LOS GRUPOS 'CUIDANDO AL CUIDADOR';NÚMERO;50
001209;23103;04;01;MUJERES USUARIAS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;70
001209;23103;04;02;HOMBRES USUARIOS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;40
001209;23103;04;03;MUJERES USUARIAS CENTRO DÍA MAYORES CON DET. FUNCIONAL O FÍSICO;NÚMERO;10
001209;23103;04;04;HOMBRES USUARIOS CENTRO DÍA MAYORES CON DET. FUNCIONAL O FÍSICO;NÚMERO;10
001209;23103;04;05;USUARIOS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;110
001209;23103;04;06;USUARIOS CENTRO DE DÍA DE MAYORES CON DETERIORO FUNCIONAL O FÍSICO;NÚMERO;20
001209;23103;05;01;PLAZAS SOLIC. PARA MUJERES RESIDENCIAS PÚB. COM. DE MADRID EMERGENCIA/TEMPORALES;NÚMERO;25
001209;23103;05;02;PLAZAS SOLIC. PARA HOMBRES RESIDENCIAS PÚB. COM. DE MADRID EMERGENCIA/TEMPORALES;NÚMERO;15
001209;23103;05;03;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;4
001209;23103;05;04;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;4
001209;23103;05;05;PLAZAS SOLIC. RESIDENCIAS PÚB. COMUNIDAD EMERGENCIA/TEMPORALES;NÚMERO;40
001209;23103;05;06;BENEFICIARIOS DE AYUDAS ECONÓM. ALOJAMIENTOS ALTERNATIVOS;NÚMERO;8
001209;23103;06;01;CENTROS DE MAYORES Y CENT. DE DÍA CON MANTENIM. A CARGO DISTRITO;NÚMERO;6
001209;23103;06;02;OBRAS DE CONSERVACIÓN, ADECUACIÓN O REFORMA;NÚMERO;3
001209;23103;06;03;OBRAS DE MEJORA DE ACCESIBILIDAD UNIVERSAL;NÚMERO;1
001209;23103;06;04;OBRAS DE MEJORA EFICIENCIA ENERGÉTICA;NÚMERO;2
001209;23106;01;01;MUJERES ATENDIDAS POR URGENCIA EN UNIDADES TRABAJO SOCIAL;NÚMERO;120
001209;23106;01;02;HOMBRES ATENDIDOS POR URGENCIA EN UNIDADES TRABAJO SOCIAL;NÚMERO;40
001209;23106;01;03;CASOS URGENTES ATENDIDOS UNIDADES TRABAJO SOCIAL;NÚMERO;160
001209;23106;01;04;HOMBRES ATENDIDOS SERVICIO INFORMACIÓN Y ACOGIDA;NÚMERO;1000
001209;23106;01;05;MUJERES ATENDIDAS SERVICIO INFORMACIÓN Y ACOGIDA;NÚMERO;2000
001209;23106;01;06;ATENCIONES SERVICIO INFORMACIÓN Y ACOGIDA;NÚMERO;4000
001209;23106;01;07;HOMBRES ATENDIDOS UNIDADES TRABAJO SOCIAL;NÚMERO;5500
001209;23106;01;08;MUJERES ATENDIDAS UNIDADES TRABAJO SOCIAL;NÚMERO;9000
001209;23106;01;09;ENTREVISTAS UNIDADES DE TRABAJO SOCIAL;NÚMERO;21000
001209;23106;02;10;HOMBRES CON DISCAPACIDAD PARTICIPANTES EN ACTIVIDADES DE INCLUSIÓN;NÚMERO;45
001209;23106;02;09;MUJERES CON DISCAPACIDAD PARTICIPANTES EN ACTIVIDADES DE INCLUSIÓN;NÚMERO;35
001209;23106;02;08;MENORES Y JÓVENES CON DISCAPACIDAD PARTICIPANTES EN ACTIVIDADES DE INCLUSIÓN;NÚMERO;80
001209;23106;02;07;PERSONAS DISCAPACITADAS BENEFICIARIAS AYUDAS ECONÓMICAS;NÚMERO;20
001209;23106;02;06;PERSONAS CON DISCAPACIDAD USUARIAS SERVICIO AYUDA DOMICILIO;NÚMERO;130
001209;23106;02;05;HOMBRES DISCAPACITADOS BENEFICIARIOS DE AYUDAS ECONÓMICAS;NÚMERO;10
001209;23106;02;04;MUJERES DISCAPACITADAS BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;10
001209;23106;02;03;MEDIA HORAS MENSUALES AYUDA A DOMICILIO A DISCAPACITADOS;NÚMERO;20
001209;23106;02;02;HOMBRES CON DISCAPACIDAD USUARIOS SERVICIO AYUDA DOMICILIO;NÚMERO;65
001209;23106;02;01;MUJERES CON DISCAPACIDAD USUARIAS SERVICIO AYUDA DOMICILIO;NÚMERO;65
001209;23106;03;01;MUJERES PERCEPTORAS DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;10
001209;23106;03;02;HOMBRES PERCEPTORES RENTA MÍNIMA DE INSERCIÓN (RMI);NÚMERO;10
001209;23106;03;03;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;20
001209;23106;03;04;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS;NÚMERO;20
001209;23106;03;05;MUJERES PARTICIPANTES EN PROYECTOS DE INSERCIÓN SOCIOLABORAL;NÚMERO;320
001209;23106;03;06;HOMBRES PARTICIPANTES EN PROYECTOS DE INSERCIÓN SOCIOLABORAL;NÚMERO;80
001209;23106;03;07;PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;20
001209;23106;03;08;BENEFICIARIOS DE AYUDAS ECONÓMICAS;NÚMERO;40
001209;23106;03;09;PARTICIPANTES EN PROYECTOS DE INSERCIÓN SOCIOLABORAL;NÚMERO;400
001209;23106;03;10;ATENCIONES EN RELACIÓN AL IMV;NÚMERO;300
001209;23106;03;11;EMISIÓN CERTIFICADOS IMV;NÚMERO;80
001209;23106;03;12;MENORES Y ADULTOS PARTICIPANTES EN ACTIVIDADES DE INCLUSIÓN;NÚMERO;220
001209;23106;03;13;MUJERES PARTICIPANTES EN ACTIVIDADES DE INCLUSIÓN;NÚMERO;140
001209;23106;03;14;HOMBRES PARTICIPANTES EN ACTIVIDADES DE INCLUSIÓN;NÚMERO;80
001209;23106;03;15;HOMBRES BENEFICIARIOS DE TARJETAS FAMILIA;NÚMERO;30
001209;23106;03;16;MUJERES BENEFICIARIAS DE TARJETAS FAMILIA;NÚMERO;120
001209;23106;03;17;BENEFICIARIOS DE TARJETAS FAMILIA;NÚMERO;150
001209;23106;04;01;MUJERES SIN HOGAR ATENDIDAS;NÚMERO;15
001209;23106;04;02;HOMBRES SIN HOGAR ATENDIDOS;NÚMERO;85
001209;23106;04;03;PERSONAS SIN HOGAR ATENDIDAS;NÚMERO;100
001209;23106;04;04;PERSONAS SIN HOGAR ALOJADAS ALBERGUES Y CENTROS DE ACOGIDA;NÚMERO;800
001209;23106;04;05;MUJERES SIN HOGAR ALOJADAS ALBERGUES Y CENTROS DE ACOGIDA;NÚMERO;200
001209;23106;04;06;HOMBRES SIN HOGAR ALOJADOS ALBERGUES Y CENTROS DE ACOGIDA;NÚMERO;600
001209;23106;04;07;PERSONAS ALOJADAS EN PENSIÓN;NÚMERO;40
001209;23106;04;08;MUJERES ALOJADAS EN PENSIÓN;NÚMERO;15
001209;23106;04;09;HOMBRES ALOJADOS EN PENSIÓN;NÚMERO;25
001209;23106;05;01;CENTROS DE SERVICIOS SOCIALES CON MANTENIM. A CARGO DISTRITO;NÚMERO;2
001209;23106;05;02;OBRAS DE CONSERVACIÓN, ADECUACIÓN O REFORMA;NÚMERO;2
001209;23106;05;04;OBRAS DE MEJORA EFICIENCIA ENERGÉTICA;NÚMERO;1
001209;23106;05;03;OBRAS DE MEJORA DE ACCESIBILIDAD UNIVERSAL;NÚMERO;1
001209;31101;01;01;INSPECCIONES EN MATERIA DE RESTAURACIÓN COLECTIVA;NÚMERO;450
001209;31101;01;02;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA;NÚMERO;150
001209;31101;01;03;AUDITORÍAS DE SISTEMAS DE AUTOCONTROL (PCH Y APPCC);NÚMERO;3
001209;31101;01;04;EFICACIA OPERATIVA INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;100
001209;31101;01;05;TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS;NÚMERO;60
001209;31101;01;06;EFICACIA OPERATIVA TOMA DE MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;100
001209;31101;01;07;EFICACIA OPERATIVA INSPEC. DENUNCIAS BROTES ALERTAS T-I Y T-II;PORCENTAJE;100
001209;31101;01;08;INFORMES SANITARIOS EN  LICENCIAS URB Y REGISTROS SANITARIOS;NÚMERO;25
001209;31101;01;09;CTROL CORRECC. DEFICIENC. DETECTADAS ESTABL. CON BROTE ORIG.;PORCENTAJE;100
001209;31101;02;08;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS;PORCENTAJE;100
001209;31101;02;07;INSPECCIONES EN PISCINAS;NÚMERO;20
001209;31101;02;06;EFICACIA INSPECCIONES DENUNCIAS ALERTAS;PORCENTAJE;100
001209;31101;02;05;EFICAC INSP. ESCUELAS Y CUIDADO/RECREO INFANTILES/ESTAB. EST.;PORCENTAJE;100
001209;31101;02;04;INSP. ESCUELAS Y CUIDADO/RECREO INFANTILES Y ESTABL. ESTÉTICA;NÚMERO;78
001209;31101;02;01;TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;15
001209;31101;02;02;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS;PORCENTAJE;100
001209;31101;02;03;COMUNICACIÓN APERTURA DE TEMPORADA DE PISCINAS;NÚMERO;10
001209;31101;03;02;LICENCIAS E INSPECCIONES PROTECCIÓN ANIMAL;NÚMERO;75
001209;31101;03;01;OBSERVACIONES ANTIRRÁBICAS;NÚMERO;5
001209;31101;03;06;LICENCIAS ANIMALES POT. PELIGROSOS SOLICITADAS POR HOMBRES;NÚMERO;30
001209;31101;03;05;LICENCIAS ANIMALES POT. PELIGROSOS SOLICITADAS POR MUJERES;NÚMERO;25
001209;31101;03;03;EFICACIA OPERATIVA INSPEC. PROTECCIÓN ANIMAL;PORCENTAJE;100
001209;31101;03;04;DENUNCIAS/ INFORMES TENENCIA ANIMALES Y PROTEC. ANIMAL;NÚMERO;80
001209;31101;04;03;PROPUESTA DE INICIO EXPTE SANCIONADOR SANIDAD Y PROTECCIÓN ANIMAL;NÚMERO;40
001209;31101;04;02;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;5
001209;31101;04;01;PROPUESTAS EXP. SANCIONADOR SALUD PÚBLICA;NÚMERO;150
001209;32301;01;03;ALUMNOS ESCOLARIZADOS POR LAS COMISIONES DE ESCOLARIZACIÓN;NIÑOS;500
001209;32301;01;02;ALUMNAS ESCOLARIZADAS POR LAS COMISIONES DE ESCOLARIZACIÓN;NIÑAS;715
001209;32301;01;01;REUNIONES DEL SERVICIO DE APOYO A LA ESCOLARIZACIÓN;NÚMERO;3
001209;32301;02;01;ESCUELAS INFANTILES MUNICIPALES GESTIÓN INDIRECTA;NÚMERO;3
001209;32301;02;02;REUNIONES CON LAS ESCUELAS INFANTILES MUNICIPALES;NÚMERO;9
001209;32301;02;03;ALUM. ESCOLARIZADAS ESCUELAS INFANTILES MUNICIPALES;NIÑAS;160
001209;32301;02;04;ALUM. ESCOLARIZADOS ESCUELAS INFANTILES MUNICIPALES;NIÑOS;170
001209;32301;03;02;ASESORAMIENTO Y ORIENTACIÓN A LAS AMPAS;NÚMERO;20
001209;32301;03;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA;NÚMERO;1650
001209;32301;04;08;OBRAS DE MEJORA DE ACCESIBILIDAD UNIVERSAL;NÚMERO;2
001209;32301;04;07;OBRAS DE MEJORA EFICIENCIA ENERGÉTICA;NÚMERO;4
001209;32301;04;06;OBRAS DE CONSERVACIÓN, ADECUACIÓN O REFORMA;NÚMERO;4
001209;32301;04;05;ASCENSORES MTO. A CARGO DEL DISTRITO;NÚMERO;14
001209;32301;04;04;SUPERFICIE DE PARCELA MANTENIDA;M2;48892
001209;32301;04;03;SUPERFICIE CONSTRUIDA MANTENIDA;M2;34694
001209;32301;04;02;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;9
001209;32301;04;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;12
001209;32601;01;01;CENTROS EDUCATIVOS CON ACTIVIDADES DE CONCILIACIÓN;NÚMERO;9
001209;32601;01;02;ALUMNAS PARTICIPANTES EN ACTIVIDADES DE CONCILIACIÓN;NÚMERO;2000
001209;32601;01;03;ALUMNOS PARTICIPANTES EN ACTIVIDADES DE CONCILIACIÓN;NÚMERO;2000
001209;32601;01;04;CENTROS EDUCATIVOS CON ACTIVIDADES COMPLEMENTARIAS;NÚMERO;9
001209;32601;01;05;ALUMNAS PARTICIPANTES EN ACTIVIDADES COMPLEMENTARIAS;NÚMERO;900
001209;32601;01;06;ALUMNOS PARTICIPANTES EN ACTIVIDADES COMPLEMENTARIAS;NÚMERO;900
001209;32601;01;07;ESCUELAS DE VERANO;NÚMERO;3
001209;32601;01;08;ALUMNAS PARTICIPANTES ESCUELAS DE VERANO;NÚMERO;350
001209;32601;01;09;ALUMNOS PARTICIPANTES ESCUELAS DE VERANO;NÚMERO;350
001209;32601;02;01;CERTÁMENES Y CONCURSOS CONVOCADOS;NÚMERO;4
001209;32601;02;02;COLEGIOS PARTICIPANTES;NÚMERO;25
001209;32601;02;03;ALUMNAS PARTICIPANTES EN CERTÁMENES;NÚMERO;2000
001209;32601;02;04;ALUMNOS PARTICIPANTES EN CERTÁMENES;NÚMERO;1500
001209;33401;01;01;ASISTENCIA POBLACIÓN MASCULINA CURSOS ACTIV. SOCIOCULT.;RATIO;5
001209;33401;01;02;ASISTENCIA POBLACIÓN FEMENINA CURSOS ACTIV. SOCIOCULT.;RATIO;21
001209;33401;01;03;CURSOS ACTIVIDADES SOCIOCULT. Y RECREATIVAS/ CC;RATIO;59
001209;33401;01;04;CURSOS ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;295
001209;33401;01;05;HORAS DE CURSOS ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;HORAS;21452
001209;33401;01;06;MEDIA TRIMESTRAL ASISTENTES (H) CURSOS ACTIV. SOCIOC./RECR.;RATIO;2
001209;33401;01;07;MEDIA TRIMESTRAL ASISTENTES (M) CURSOS ACTIV. SOCIOC./RECR.;RATIO;10
001209;33401;01;08;MEDIA TRIMESTRAL ASISTENTES CURSOS ACTIV. SOCIOC./RECR.;HOMBRES;580
001209;33401;01;09;MEDIA TRIMESTRAL ASISTENTES CURSOS ACTIV. SOCIOC./RECR.;MUJERES;2554
001209;33401;01;10;SUFICIENCIA DE PLAZAS DE CURSOS DE ACTIVIDADES OFERTADAS (H);PORCENTAJE;13
001209;33401;01;11;SUFICIENCIA DE PLAZAS DE CURSOS DE ACTIVIDADES OFERTADAS (M);PORCENTAJE;58
001209;33401;02;01;FIESTAS POPULARES CELEBRADAS;NÚMERO;3
001209;33401;02;02;FESTEJOS REALIZADOS COLABORACIÓN CON ASOC VECINALES;NÚMERO;5
001209;33401;03;20;SUGERENCIAS Y RECLAMC. RELACIONADAS CON ACT. CULTURALES;HOMBRES;19
001209;33401;03;19;SUGERENCIAS Y RECLAMC. RELACIONADAS CON ACT. CULTURALES;MUJERES;80
001209;33401;03;18;ASISTENCIA POBLACIÓN DISTRITO A ACTIV. CULTURALES (HOMBRES);RATIO;84
001209;33401;03;17;ASISTENCIA POBLACIÓN DISTRITO A ACTIV. CULTURALES (MUJERES);RATIO;132
001209;33401;03;16;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;HOMBRES;8803
001209;33401;03;15;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;MUJERES;11620
001209;33401;03;14;OTRAS ACTIVIDADES CULTURALES;NÚMERO;60
001209;33401;03;13;ASISTENCIA A OBRAS DE TEATRO;HOMBRES;630
001209;33401;03;12;ASISTENCIA A OBRAS DE TEATRO;MUJERES;1020
001209;33401;03;11;OBRAS DE TEATRO;NÚMERO;15
001209;33401;03;10;ASISTENCIA A CONCIERTOS;HOMBRES;1300
001209;33401;03;09;ASISTENCIA A CONCIERTOS;MUJERES;1676
001209;33401;03;08;CONCIERTOS;NÚMERO;26
001209;33401;03;07;ASISTENCIA EXPOSICIONES;HOMBRES;2267
001209;33401;03;06;ASISTENCIA EXPOSICIONES;MUJERES;4789
001209;33401;03;05;EXPOSICIONES;NÚMERO;20
001209;33401;03;04;CESIÓN ESPACIOS/MEDIOS DE CC MUNICIPALES A MUJERES;HORAS;350
001209;33401;03;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;20
001209;33401;03;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;24
001209;33401;03;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;5
001209;33401;04;04;CAMPAÑAS DE DIFUSIÓN;NÚMERO;12
001209;33401;04;03;IMPACTO PUBLICACIONES INFORMT. Y DIVULGATIVAS;RATIO;231
001209;33401;04;02;EJEMPLARES DE PUBLICACIONES DISTRIBUIDOS;NÚMERO;15000
001209;33401;04;01;PUBLICACIONES INFORMATIVAS Y DIVULGATIVAS;NÚMERO;147
001209;33401;05;04;OBRAS DE MEJORA EFICIENCIA ENERGÉTICA;NÚMERO;1
001209;33401;05;03;OBRAS DE MEJORA DE ACCESIBILIDAD UNIVERSAL;NÚMERO;1
001209;33401;05;02;OBRAS DE CONSERVACIÓN, ADECUACIÓN O REFORMA;NÚMERO;1
001209;33401;05;01;CENTROS CULTURALES CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;5
001209;33401;06;03;ACTIVIDADES CULTURALES REALIZADAS POR MUJERES/POBLACIÓN DEL DISTRITOS;RATIO;1
001209;33401;06;02;ACTIVIDADES CULTURALES REALIZADAS POR MUJERES, TOTAL DE ACTIVIDADES CULTURALES REALIZADAS;PORCENTAJE;64
001209;33401;06;01;ACTIVIDADES CULTURALES REALIZADAS QUE HAN SIDO DESARROLLADAS POR MUJERES;NÚMERO;74
001209;33401;07;02;ACTIVIDADES CULTURALES DE RUPTURA DE ESTEREOTIPOS. NÚMERO TOTAL DE ACTIVIDADES;PORCENTAJE;3
001209;33401;07;01;ACTIVIDADES CULTURALES DE RUPTURA DE ESTEREOTIPOS REALIZADOS;NÚMERO;5
001209;33401;08;10;PLANES DE IGUALDAD;NÚMERO;1
001209;33401;08;09;PROTOCOLOS DE ACT. EN CASOS DE ACOSO SEXUAL Y LAB. EN EL TRABAJO (SI/NO);NÚMERO;1
001209;33401;08;08;PERMISOS REMUN. EMPLEADOS CUIDADOS MENORES O MAYORES DEPEND. (SI/NO);NÚMERO;2
001209;33401;08;07;MEDIDAS DE FLEXIBILIDAD HORARIA (SI/NO);NÚMERO;6
001209;33401;08;06;SALARIO MEDIO HOMBRES EMPLEADOS MENSUAL;EUROS;1352
001209;33401;08;05;SALARIO MEDIO MUJERES EMPLEADAS MENSUAL;EUROS;1352
001209;33401;08;04;HOMBRES EMPLEADOS EN PUESTOS COORDINACIÓN Y/O DIRECCIÓN;NÚMERO;13
001209;33401;08;03;MUJERES EMPLEADAS EN PUESTOS COORDINACIÓN Y/O DIRECCIÓN;NÚMERO;26
001209;33401;08;02;HOMBRES EMPLEADOS;NÚMERO;72
001209;33401;08;01;MUJERES EMPLEADAS;NÚMERO;111
001209;34101;01;02;ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEP;NÚMERO;1
001209;34101;01;01;PARTICIPANTES ACTIV NO COMPETITIVAS PARA PROMOC DEP;NÚMERO;450
001209;34201;01;01;CENTROS DEPORTIVOS MUNICIPALES;NÚMERO;9
001209;34201;01;02;PISCINAS CUBIERTAS;NÚMERO;4
001209;34201;01;03;Nº DE CALLES DE LAS PISCINAS CUBIERTAS;NÚMERO;26
001209;34201;01;04;INSTALACIONES DEPORTIVAS BÁSICAS CON CONTROL DE ACCESO;NÚMERO;2
001209;34201;01;05;INSTALACIONES DEPORTIVAS BÁSICAS SIN CONTROL DE ACCESO;NÚMERO;17
001209;34201;01;06;SUPERFICIE CENTROS DEPORTIVOS;M2;182725
001209;34201;01;07;SUPERFICIE INST DEPORT. BÁSICAS CON ACCESO CONTROLADO;M2;19470
001209;34201;01;08;SUPERFICIE INST DEPORT. BÁSICAS CON ACCESO LIBRE;M2;40854
001209;34201;01;09;TOTAL SUPERFICIE DE INSTALACIONES DEPORTIVAS;M2;217667
001209;34201;01;10;NIVEL OCUPACIÓN UNIDADES DEPORTIVAS CENTROS DEPORTIVOS;PORCENTAJE;80
001209;34201;01;11;RECLAMAC/QUEJAS RECIBIDAS REFERIDAS SERVIC. DEPORT. DTO.;NÚMERO;60
001209;34201;02;01;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD INFANTIL;NÚMERO;2325
001209;34201;02;02;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA JÓVENES;NÚMERO;1150
001209;34201;02;03;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD ADULTOS;NÚMERO;9000
001209;34201;02;04;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA MAYORES;NÚMERO;860
001209;34201;02;05;MEDIA MENSUAL PLAZAS OFERTADAS PARA PERSONAS CON DISCAPA;NÚMERO;140
001209;34201;02;06;HORAS ANUALES DE PROFESORES DE ACTIVIDADES DEPORTIVAS;HORAS;112950
001209;34201;02;07;UNIDADES DEPOR.UTILIZADAS POR ENTID. DEPORTIVAS FEDERADAS;NÚMERO;5
001209;34201;02;08;ENTIDADES DEPOR FEDERADAS QUE HAN UTILIZADO LAS UNID. DEP.;NÚMERO;10
001209;34201;02;09;UNIDADES DE SERVICIO DE MEDICINA DEPORTIVA;NÚMERO;1
001209;34201;03;01;COMPETICIONES Y TORNEOS DEP MUNICIPALES PARA LA PROMOC DEP;NÚMERO;15
001209;34201;03;02;EQUIPOS PARTICIPANTES EN COMPETIC. Y TORNEOS DEPORT MUNPALES;NÚMERO;420
001209;34201;03;03;PARTICIPANTES  COMPETICIONES Y TORNEOS DEPORTIV MUNICIPALES;NÚMERO;6000
001209;34201;03;04;ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;1
001209;34201;04;01;OBRAS DE CONSERVACIÓN, ADECUACIÓN O REFORMA;NÚMERO;5
001209;34201;04;02;OBRAS DE MEJORA EFICIENCIA ENERGÉTICA;NÚMERO;2
001209;34201;04;03;SUPERFICIE CONSTRUIDA DE INSTALACIONES DEPORTIVAS A MANTENER;M2;35821
001209;34201;04;04;SUPERFICIE DE PARCELA MANTENIDA;M2;139960
001209;34201;04;05;CENTROS DEPORTIVOS ADSCRITOS AL DISTRITO;NÚMERO;9
001209;34201;04;06;INSTALACIONES DEPORTIVAS BÁSICAS ADSCRITAS AL DISTRITO;NÚMERO;19
001209;34201;04;07;ASCENSORES MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;3
001209;34201;04;08;OBRAS DE MEJORA DE ACCESIBILIDAD UNIVERSAL;NÚMERO;1
001209;49300;01;01;INSPECCIONES EN MATERIA DE CONSUMO NO ALIMENTARIO;NÚMERO;450
001209;49300;01;02;EFICACIA OPERATIVA INSPECCIONES CONSUMO NO ALIMENTARIO;PORCENTAJE;100
001209;49300;01;03;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS ALERTAS;PORCENTAJE;100
001209;49300;02;01;RECLAMACIONES QUE SON REALIZADAS EN PLAZO MÁXIMO DE 2 MESES;PORCENTAJE;100
001209;49300;02;02;INFORMACIÓN AL CONSUMIDOR DERIVACIÓN DE SU EXTE. A OTRO ORGANISMO;PORCENTAJE;100
001209;49300;02;03;INFORMES DE CONSUMO CON MOTIVO DE LA TRAMITACIÓN DE EXPTES;NÚMERO;25
001209;49300;02;04;MEDIACIÓN CONFLICTOS CONSUMIDORES/EMPRESARIOS Y PROFESIONALES;PORCENTAJE;100
001209;49300;02;05;ENTREGA DE HOJAS DE RECLAMACIONES (ESTABLECIMIENTOS);NÚMERO;25
001209;49300;02;06;INFORMACIÓN PRESENCIAL/TELEFÓNICA Y ASESORAMIENTO;NÚMERO;1000
001209;49300;02;07;PERSONAS ATENDIDAS EN OMIC MEDIANTE SISTEMA DE CITA PREVIA MUJERES;NÚMERO;350
001209;49300;02;08;PERSONAS ATENDIDAS EN OMIC MEDIANTE SISTEMA DE CITA PREVIA HOMBRES;NÚMERO;200
001209;49300;03;01;PROPUESTAS INICIO EXPTES SANCIONADORES DE CONSUMO;NÚMERO;10
001209;91220;01;01;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;NÚMERO;1
001209;92001;01;04;CONTRATOS MENORES TRAMITADOS;NÚMERO;60
001209;92001;01;05;TIEMPO MEDIO TRAMITACIÓN CON.  PROCEDIM. ABIERTO/RESTRINGIDO;DÍAS;150
001209;92001;01;06;COMPRAS CENTRALIZADAS;NÚMERO;30
001209;92001;01;10;SALARIO MEDIO-HORA-MUJERES EMPLEADAS (SERV. LIMPIEZ SA. BASE Y COMPLEM. SALARIALES);EUROS;11
001209;92001;01;09;HOMBRES EMPLEADOS PUESTOS COORD/DIRECC. EMPR. ADJUD.(SERV.LIMP) CONTRAT. MUNICIPALES;NÚMERO;3
001209;92001;01;08;HOMBRES EMPLEADOS POR EMPRES. ADJUDI. (SERV. LIMPIEZ) CONTRATOS MUNIC.;NÚMERO;22
001209;92001;01;17;EMPRESAS QUE DESARR. CONTRAT. MUNIC. CON MEDIDAS FLEXIBILIDAD HOR. (LIMP. Y CONSERJ);NÚMERO;4
001209;92001;01;16;SALARIO MEDIO-HORA-HOMBRES EMPLEADOS (SER.CONSERJERÍA.SALARIO BASE. NO INCLUYE COORD/DIRECT);EUROS;8
001209;92001;01;15;SALARIO MEDIO-HORA-MUJERES EMPLEADAS (SER.CONSERJERÍA.SALARIO BASE. NO INCLUYE COORD/DIRECT);EUROS;8
001209;92001;01;14;MUJERES EMPLEADAS PUESTOS COORD/DIRECC.(SERV. CONSERJ) POR EMP. ADJUD. CONTRAT. MUNICIP.;NÚMERO;2
001209;92001;01;13;HOMBRES EMPLEADOS POR EMPR.ADJUDIC (SERV. CONSERJERIA) CONTRAT. MUNICIPALES;NÚMERO;21
001209;92001;01;12;MUJERES EMPLEADAS POR EMPR.ADJUDIC (SERV. CONSERJERIA) CONTRAT. MUNICIPALES;NÚMERO;16
001209;92001;01;11;SALARIO MEDIO-HORA-HOMBRES EMPLEADOS (SERV. LIMPIEZ SA. BASE Y COMPLEM. SALARIALES);EUROS;11
001209;92001;01;25;Nº DE HOMBRES EMPLEADOS EN PUESTOS DE COORDINACIÓN Y/O DIRECCIÓN POR LAS EMPRESAS ADJUDICATARIAS DE CONTRATOS MUNICIPALE;NÚMERO;2
001209;92001;01;24;Nº DE HOMBRES EMPLEADOS POR LAS EMPRESAS ADJUDICATARIAS DE CONTRATOS MUNICIPALES PARA EL DESARROLLO DEL OBJETO DEL CONTR;NÚMERO;15
001209;92001;01;23;Nº DE MUJERES EMPLEADAS POR LAS EMPRESAS ADJUDICATARIAS DE CONTRATOS MUNICIPALES PARA EL DESARROLLO DEL OBJETO DEL CONTR;NÚMERO;8
